0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00118988585431576,-0.00238093097116712,-0.00357951031781731,-0.00479128742921227,-0.00602142255345953,-0.00727466961315251,-0.00855536844777021,-0.00986731468209323,-0.0112134658654446,-0.012595431851952,-0.0140128028272545,-0.0154631521204567,-0.0169472770041393,-0.0184930364475718,-0.0201893177762641,-0.0221369140086089,-0.0243783278538762,-0.0269291834053483
-0.000465135648186766,-0.000905245948175996,-0.00132399063449965,-0.00172424882541638,-0.00210830570900158,-0.00247796571541424,-0.00283461259074557,-0.00317922521995459,-0.00351235062485073,-0.00383403464194709,-0.00414374077777952,-0.00444047355730752,-0.00472412121585688,-0.00500060208428641,-0.00528757911643283,-0.00560099158961084,-0.00594073563668119,-0.00629983632007291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001206558593859,-0.00240551026755946,-0.00360318937287145,-0.00480514183900192,-0.00601635957264697,-0.00724140911789209,-0.00848446947419341,-0.00974927346511168,-0.0110389295209298,-0.0123555962787341,-0.0137000713310165,-0.0150719662747703,-0.0164739622641205,-0.017930050516978,-0.0195102640185988,-0.0212915523382043,-0.0233054251329624,-0.0255634714830071
0.000234315119978578,0.000478854321366034,0.000734465250100395,0.00100211855582539,0.00128292512325462,0.00157815724336598,0.00188927403560208,0.00221795192526167,0.00256612196759056,0.00293601819702514,0.00333024796078584,0.0037519194864654,0.00420495567769161,0.00469493421688731,0.00523027874896221,0.00582163182257008,0.00648067783560908,0.00722092923929203
-0.00268599014591831,-0.0053391590569223,-0.00797452978291286,-0.0106049914929861,-0.0132418888825396,-0.0158953469968464,-0.0185743741994181,-0.0212867364564694,-0.0240385552039114,-0.0268335720226008,-0.0296722320070201,-0.0325521482064086,-0.0354779625936362,-0.0385030182230948,-0.0417845122064993,-0.0454913163526652,-0.0496845451519777,-0.0543781924196877
0.000468630239957156,0.000957708642732069,0.00146893050020079,0.00200423711165078,0.00256585024650925,0.00315631448673196,0.00377854807120416,0.00443590385052335,0.00513224393518112,0.00587203639405029,0.00666049592157167,0.00750383897293081,0.00840991135538322,0.00938986843377463,0.0104605574979244,0.0116432636451402,0.0129613556712182,0.0144418584785841
