0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0011909526387891,-0.00238816114687302,-0.00359732760208506,-0.00482362529082056,-0.00607173692047684,-0.00734574569573785,-0.00864881061234997,-0.00998248599643884,-0.0113454644699954,-0.0127318387349879,-0.0141329496411602,-0.0155642062276952,-0.0171162185465697,-0.0188990467935363,-0.0209637843208794,-0.0233333545106763,-0.0260274331511312,-0.0290550684396404
-0.000452830045819385,-0.000883387518057139,-0.00129463118015973,-0.00168890950960091,-0.00206805560711219,-0.00243342112912179,-0.00278584610798022,-0.00312554546054827,-0.00345188154822065,-0.00376309104012686,-0.00405700965011923,-0.00433758919961704,-0.00462503678131931,-0.00493920670238031,-0.00528228500097991,-0.00564840783784891,-0.00603031930475309,-0.0064191877425537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00120321008715108,-0.00240381655264205,-0.00360742408237414,-0.00481906256078893,-0.00604326820182461,-0.00728404276787458,-0.00854464658647582,-0.00982712951795396,-0.0111314520093016,-0.0124543165675017,-0.0137909180800327,-0.0151558905259621,-0.0166215194443837,-0.0182727119257444,-0.0201476787369784,-0.0222633351769923,-0.0246346458746408,-0.0272685450140698
0.000239475460454546,0.000489848432456607,0.000752082382229858,0.00102728630579575,0.00131673623580961,0.00162190065821071,0.00194447010243723,0.00228639225698931,0.00264991761311646,0.00303767551032949,0.00345288300711375,0.00390012316344799,0.00438681652500473,0.00492290436381358,0.00551976494991755,0.00619097097123582,0.00695234391414378,0.00781954247125401
-0.00267063987193104,-0.00532025664525745,-0.00796190166202456,-0.0106070249739758,-0.0132656867526557,-0.0159464760142548,-0.0186560405041262,-0.0213980131720227,-0.0241710047117514,-0.0269659679914918,-0.0297704156342044,-0.0326169611544334,-0.0356700601836777,-0.0391186329970421,-0.0430394394069804,-0.0474579544993496,-0.0523944510169754,-0.0578526494639129
0.000478950920909091,0.000979696864913213,0.00150416476445972,0.0020545726115915,0.00263347247161922,0.00324380131642142,0.00388894020487447,0.00457278451397863,0.00529983522623291,0.00607535102065899,0.00690576601422751,0.00780024632689598,0.00877363305000946,0.00984580872762716,0.0110395298998351,0.0123819419424716,0.0139046878282876,0.015639084942508
